method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released,10,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.19094440218970662,0.0
released,10,Parkfield2004,6.110065460205078,5.96999979019165,6.0,0.14006567001342773,0.11006546020507812,11,0.0929906019513291,0.06010246276855469
released,10,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,10,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.6476319973330154,0.0
released_constrained,10,Anchorage2018,5.459592342376709,7.099999904632568,7.046270847320557,-1.6404075622558594,-1.5866785049438477,3,0.3728333425042341,0.4525458812713623
released_constrained,10,Noto2024,5.57930064201355,7.5,7.508084774017334,-1.9206993579864502,-1.9287841320037842,6,0.44639692390625324,0.5742789506912231
released_constrained,10,Parkfield2004,6.110065460205078,5.96999979019165,6.0,0.14006567001342773,0.11006546020507812,11,0.0929906019513291,0.06010246276855469
released_constrained,10,SandPoint2020,5.462899684906006,7.599999904632568,7.618760108947754,-2.1371002197265625,-2.155860424041748,2,0.2602958679199219,0.2602958679199219
released,11,Anchorage2018,4.684349179267883,7.099999904632568,7.046270847320557,-2.415650725364685,-2.3619216680526733,8,0.9086819603819212,1.721958875656128
released,11,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.25854545585039246,0.0
released,11,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.2384991407546477,0.0
released,11,Parkfield2004,6.142241477966309,5.96999979019165,6.0,0.1722416877746582,0.1422414779663086,11,0.07535695777630984,0.09158849716186523
released,11,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,11,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.7164790665641957,0.0
released_constrained,11,Anchorage2018,5.666421413421631,7.099999904632568,7.046270847320557,-1.4335784912109375,-1.3798494338989258,4,0.2424804895805717,0.20054590702056885
released_constrained,11,Maule2010,5.062049865722656,8.800000190734863,8.789259910583496,-3.737950325012207,-3.72721004486084,1,0.0,0.0
released_constrained,11,Noto2024,5.730686187744141,7.5,7.508084774017334,-1.7693138122558594,-1.7773985862731934,7,0.23263357619914424,0.356154203414917
released_constrained,11,Parkfield2004,6.142241477966309,5.96999979019165,6.0,0.1722416877746582,0.1422414779663086,11,0.07535695777630984,0.09158849716186523
released_constrained,11,SandPoint2020,5.64961576461792,7.599999904632568,7.618760108947754,-1.9503841400146484,-1.969144344329834,2,0.1378321647644043,0.1378321647644043
released,12,Anchorage2018,4.771600127220154,7.099999904632568,7.046270847320557,-2.3283997774124146,-2.274670720100403,8,1.0026638774173398,1.898107886314392
released,12,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.3873907590509715,0.0
released,12,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.29968668235444973,0.0
released,12,Parkfield2004,6.168252468109131,5.96999979019165,6.0,0.19825267791748047,0.16825246810913086,11,0.09378668424015046,0.12488555908203125
released,12,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,12,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.7651143763195956,0.0
released_constrained,12,Anchorage2018,5.8618552684783936,7.099999904632568,7.046270847320557,-1.2381446361541748,-1.184415578842163,4,0.2502257851537967,0.26257216930389404
released_constrained,12,Maule2010,5.624542236328125,8.800000190734863,8.789259910583496,-3.1754579544067383,-3.164717674255371,1,0.0,0.0
released_constrained,12,Noto2024,5.622804164886475,7.5,7.508084774017334,-1.8771958351135254,-1.8852806091308594,12,0.22272320714631103,0.264201283454895
released_constrained,12,Parkfield2004,6.168252468109131,5.96999979019165,6.0,0.19825267791748047,0.16825246810913086,11,0.09378668424015046,0.12488555908203125
released_constrained,12,SandPoint2020,5.7722578048706055,7.599999904632568,7.618760108947754,-1.827742099761963,-1.8465023040771484,2,0.0642852783203125,0.0642852783203125
released,13,Anchorage2018,4.831924557685852,7.099999904632568,7.046270847320557,-2.2680753469467163,-2.2143462896347046,8,1.073843783409527,2.0161436796188354
released,13,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.44202422940316943,0.0
released,13,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.35091865951779916,0.0
released,13,Parkfield2004,6.1810622215271,5.96999979019165,6.0,0.21106243133544922,0.1810622215270996,11,0.10898624684994236,0.17195606231689453
released,13,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,13,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.8026321556035209,0.0
released_constrained,13,Anchorage2018,5.9918272495269775,7.099999904632568,7.046270847320557,-1.1081726551055908,-1.054443597793579,4,0.2734499423560155,0.31179702281951904
released_constrained,13,Maule2010,5.8630523681640625,8.800000190734863,8.789259910583496,-2.936947822570801,-2.9262075424194336,1,0.0,0.0
released_constrained,13,Noto2024,5.820843458175659,7.5,7.508084774017334,-1.6791565418243408,-1.6872413158416748,14,0.2003269906440112,0.15745902061462402
released_constrained,13,Parkfield2004,6.1810622215271,5.96999979019165,6.0,0.21106243133544922,0.1810622215270996,11,0.10898624684994236,0.17195606231689453
released_constrained,13,SandPoint2020,5.863944053649902,7.599999904632568,7.618760108947754,-1.736055850982666,-1.7548160552978516,2,0.001979827880859375,0.001979827880859375
